,emotion,gender,actor_id,intensity,statement,repetition,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
427,calm,female,8,01,02,02,-692.34515,73.85359,11.183147,22.484844,9.663149,3.35968,3.6410272,-11.183652,-2.1389794,-3.1123996,0.3552497,-7.4366274,1.1513418,-0.21667984,-2.7765112,-0.52182704,-1.7253172,3.04385,0.24984717,2.5528045,-1.7051026,0.7466643,-1.9632971,4.521006,-2.5594277,1.102324,-1.6940758,0.7840022,0.00045996904,6.190333,4.3825045,9.934992,8.514027,13.295338,8.63077,9.053629,3.8122873,5.573625,3.0786676,3.5034924
428,calm,female,8,02,01,01,-674.5436,73.25506,8.466253,23.231245,5.3031135,1.6337596,5.639242,-7.4052296,-3.5977275,-3.0154567,0.94184685,-9.199645,0.0967629,-1.8593003,-1.2708534,-3.9000442,-2.297098,3.4743178,1.7257576,1.3358806,-1.8167533,1.5336684,-0.9508324,2.5564675,-2.9063227,2.485587,-2.0860536,2.9073956,1.6559821,4.971937,0.2122994,2.6035705,2.3416421,6.7075706,6.4542923,9.73559,7.116933,5.7708273,2.144077,4.9153585
429,calm,female,8,02,01,02,-673.334,74.06225,10.070874,19.803293,4.1726184,2.5585206,6.057235,-9.015503,-2.3268,-3.8378687,-1.5769038,-10.809388,-2.6101713,-4.3352294,-1.1625417,-5.9760284,-4.518888,2.359105,0.31280276,1.5479624,-3.4622736,1.5257193,-1.0346495,-0.2787347,-4.3174553,1.6813921,-2.1920123,0.5415691,-0.35736108,4.1888413,-0.24584773,4.2144327,5.8703504,10.659426,10.004674,11.690338,7.5761995,6.9260087,4.3634644,4.292624
430,calm,female,8,02,02,01,-677.5656,69.74143,15.144119,19.46077,5.905962,6.222983,5.044273,-7.4076643,-4.0592046,-2.7305894,-1.4261665,-8.83983,-1.9567631,-2.1501238,-4.5917125,-4.651159,-2.4463408,1.3201946,0.5208009,1.3014109,-2.1880126,-0.5172899,-1.4951867,2.129877,-3.704718,1.4219406,-1.2741538,2.810876,1.0103607,6.6484,2.365606,6.8028865,5.8040543,11.372136,7.877604,9.577184,5.8075128,5.391531,2.7585242,3.8696914
431,calm,female,8,02,02,02,-667.27075,72.04497,9.749586,20.672682,3.4521852,3.4737482,1.551306,-10.802022,-0.5201504,-4.2670245,-2.3099933,-11.491358,-2.5196428,-2.2692327,-2.6915784,-4.5881066,-4.3949294,1.1491483,1.6010209,2.1357973,-1.6523104,-0.51558334,-2.814942,2.4590938,-4.089959,-0.14442359,-2.2358453,-0.27673692,-0.6334624,4.3230743,1.3545542,6.2725673,8.036959,12.04892,9.691789,12.2823,8.767491,7.2437744,5.2519765,4.1745634
432,happy,female,8,01,01,01,-617.3817,68.98511,-11.188614,18.89106,5.841807,-1.8713993,-0.7509552,-10.617424,0.79932934,-3.8247635,-0.78687304,-4.7579684,-1.8446681,-0.22201596,-2.9032829,-3.017551,-3.6356347,1.457416,-0.9470682,2.6699011,-0.9618793,2.3569295,0.51829493,4.446556,1.6226186,3.7432966,1.170908,3.1292427,2.0495749,3.8564184,2.2581036,5.020194,4.4504538,6.7175226,3.6821525,3.2701814,2.8562186,5.558436,4.426104,5.6398573
433,happy,female,8,01,01,02,-607.5917,61.154594,-11.845319,22.319326,4.4876223,-5.2019057,-0.34916374,-8.826373,-0.99915034,-2.382788,-1.2780186,-5.2043066,-1.5807681,-0.31894428,-1.2772007,-4.00626,-3.4932446,1.5437475,-2.2952447,1.2779963,-0.8097691,0.5014566,-0.43301785,3.7409787,-1.0989871,1.1641396,-1.248609,2.631689,0.7458155,2.833841,0.09831357,3.5043435,3.5127978,5.5868773,3.7672656,3.3230274,1.0748833,3.7469757,6.132777,8.613085
434,happy,female,8,01,02,01,-627.01984,65.74315,-1.9843842,19.168812,8.411996,-4.0893526,-0.6524892,-10.9629,-0.9533764,-3.9266634,-3.2284746,-4.353995,-3.7750702,1.0370024,-2.4272804,-4.955751,-4.6230555,1.5759147,-4.538923,1.851143,-1.2466042,-0.21212491,-1.1613847,2.198355,-3.2145646,0.062223136,-1.0619407,4.453849,3.8672154,8.571956,4.270321,5.942755,2.7850795,5.0051727,5.630077,6.378609,4.4958935,3.1555905,1.5791712,5.0933695
435,happy,female,8,01,02,02,-598.8464,58.413525,-10.480952,14.898116,8.433361,-6.2441015,-4.8137317,-12.9306135,-2.0309882,-4.8303924,-3.5095997,-3.319395,-3.0363405,0.8145138,-2.1239042,-3.6733112,-3.0366864,1.7771456,-1.8156711,2.7674756,-0.70116234,-0.39332405,-2.20202,1.4127368,-2.1501002,0.22253835,0.39524943,5.746398,4.049915,6.040901,-0.05769142,3.9420767,3.9565113,7.698543,5.713248,4.2706165,2.0227168,3.7896533,4.8932796,6.1489367
436,happy,female,8,02,01,01,-501.72537,57.23931,-25.352457,9.914878,2.0441098,-13.334454,-0.6662743,-13.167732,-2.5341313,-5.981104,-8.61358,-5.8271847,-4.0097756,0.5926813,-3.7112465,-4.3230886,-3.4975953,1.1683675,-1.9082983,4.5510545,3.779868,5.5622206,8.073048,13.552395,5.4634953,5.482859,2.1939821,6.2218804,6.4953856,7.0665874,1.8178817,2.4908211,3.988023,9.6104965,7.344723,5.8261666,2.688032,3.5668135,4.041531,5.9441895
437,happy,female,8,02,01,02,-495.69653,59.097805,-29.006784,18.228802,1.7431585,-10.775571,1.9872286,-9.054499,-2.054382,-4.5784864,-7.8839073,-4.68736,-4.194998,1.748252,-2.6046576,-4.6241717,-2.3795094,-0.053563043,-1.3731728,3.4387147,2.1022258,2.4012635,3.1193538,9.5079775,4.5379105,5.550655,3.4429066,7.1853952,2.7935002,6.622635,3.598427,7.3753195,6.4518023,8.1538515,5.511841,4.8315043,4.0111017,6.224895,6.073106,8.030773
438,happy,female,8,02,02,01,-479.76334,51.792202,-27.373741,12.413804,2.5076125,-15.13829,-4.111307,-16.546438,-5.805638,-7.8307433,-12.044786,-4.939506,-7.8535132,-2.655848,-4.7425227,-7.486618,-5.0312324,0.02781006,-4.313838,0.8229299,-0.54383254,0.19482516,2.534564,12.491677,12.508297,15.186377,12.060555,10.147606,4.5423784,6.908524,4.7657638,7.8951454,5.1447845,6.0599794,3.417019,4.2533703,3.7372234,3.379866,1.347553,3.8360064
439,happy,female,8,02,02,02,-500.56845,57.73718,-28.612446,10.831773,1.7186911,-17.216808,-5.378248,-17.214352,-7.1396093,-6.150698,-13.099377,-6.9884963,-8.484878,-1.8202271,-5.1847,-5.8196006,-3.3798563,-0.81734264,-3.716631,1.8941697,1.0567738,1.4462016,5.1965384,12.1727,9.7921505,10.856295,6.590489,7.2388835,3.414434,6.1228385,1.9379647,6.6456113,4.271988,6.2039275,3.2782378,2.3732538,1.6948594,2.5429857,0.907143,2.8259206
440,sad,female,8,01,01,01,-667.692,69.37002,13.558964,19.114277,10.876429,0.5941445,-0.5999709,-10.258893,-4.4207253,-5.4825654,-1.3615443,-11.743439,1.1189649,-2.963222,-0.59116435,-3.5995378,-4.6818023,2.3699665,-0.16483225,3.579515,0.25282335,-0.5497491,-1.7037737,4.4862237,1.2314945,3.8075373,-0.08465647,5.5242314,3.143284,9.382746,6.004258,10.955804,11.770048,11.356709,8.765894,5.8716564,1.9869516,2.8215647,1.8426586,4.180522
441,sad,female,8,01,01,02,-686.0622,79.60595,7.1877837,22.925116,5.080732,0.3478614,2.4596405,-9.497394,-0.97747415,-5.885034,-0.71432006,-5.2924,0.6306615,-0.8853969,-0.33521023,-2.2138593,-1.6590363,1.597418,0.2991172,3.476093,-2.9492867,2.3597062,-3.0429926,2.4982288,-2.4035654,-0.5811142,-0.9303881,1.6500659,0.82388973,3.8756056,-2.2460644,3.0093558,2.746427,8.489707,10.467103,13.256933,8.34988,5.333023,3.2671936,3.2127168
442,sad,female,8,01,02,01,-700.4457,65.85677,14.047022,17.67678,10.06369,4.5501766,1.7858773,-12.427793,-4.3849945,-0.46257782,-1.1192656,-4.011834,-1.3490868,0.9615745,-0.07675183,-1.6375005,-0.15237391,3.329209,-0.6556907,3.292386,-0.84597194,2.5197663,-2.7076664,6.124958,-0.81605554,2.1356103,-0.7995779,2.0058346,2.645321,7.8876486,5.6629324,11.060158,9.086869,10.398116,4.3787017,4.5576015,1.1213876,1.8279277,1.3821757,3.9414532
443,sad,female,8,01,02,02,-694.9965,76.10398,11.912189,17.987268,10.349314,4.824117,-1.7490509,-12.369832,-4.4070506,0.79640526,2.4356356,-9.84748,1.1123165,0.41414443,-0.028678425,-1.2112874,-1.3069307,6.2163324,5.0564375,4.6272473,0.5137844,3.2440581,-3.8472924,5.983313,-0.16589391,1.7547232,-2.1022248,0.7863555,0.93912375,5.275014,0.81995285,8.466441,8.888451,13.301257,10.560818,9.091495,2.6129534,2.336493,-0.22792098,4.1837654
444,sad,female,8,02,01,01,-611.72174,69.032394,-7.9550076,16.027355,8.655052,-7.5933247,-5.145872,-20.467379,-4.566682,1.4021642,-8.784487,-6.514794,-3.1745358,-1.0787649,-1.3154192,-4.425139,-3.92669,5.7880607,5.3518276,7.919705,6.2940545,4.3736577,1.3541659,8.109308,5.228587,10.130781,7.589849,10.257288,8.153086,4.4992533,2.8651056,4.173638,4.089065,4.97668,2.0132437,3.0955594,0.21038516,-0.21375182,-0.31149498,2.0275016
445,sad,female,8,02,01,02,-616.3963,68.87291,-2.5800152,16.0955,8.200353,-7.796328,-3.1506698,-20.504341,-8.788996,0.6406114,-7.8810434,-5.958906,-2.1101782,-1.5089952,-1.3463713,-3.0779753,-4.5536966,4.2098303,1.9187005,5.724617,5.664196,5.6643925,5.297834,12.067902,9.149644,9.676716,4.784029,8.754469,6.495745,5.7721143,2.9837322,1.9835207,-0.36125666,2.539724,0.84787744,2.2120705,-0.33915627,0.26909262,-2.2151062,-1.0301826
446,sad,female,8,02,02,01,-628.4994,68.33802,-5.827322,15.340706,8.415942,-4.3156943,-1.5897292,-17.44641,-6.8921733,4.175327,-10.882028,-3.707443,-1.6692473,1.0847883,-1.74664,-2.8730197,-2.9803495,3.909603,0.06865123,4.1121864,6.493363,7.279575,4.247909,10.350718,6.9092107,11.319745,8.282124,9.111437,6.5216036,4.5072455,2.0142696,4.0472245,1.7671678,3.3388906,-0.73333085,1.7199175,1.3114004,1.1809115,-2.218081,-1.6826682
447,sad,female,8,02,02,02,-598.6911,74.783485,-4.429771,14.383626,7.1229143,-2.979852,-4.7435117,-26.518488,-9.633853,6.5629582,-10.090123,-6.4397726,-2.0228324,1.7645698,0.080732375,-2.372742,-6.3813205,5.5081735,1.0436457,5.0300813,5.8166103,6.3897357,4.881218,12.198691,8.505003,11.531233,4.663513,7.862295,5.3028874,3.6673908,2.1916306,3.0503347,2.3016534,3.6161182,1.4089334,1.3259275,1.3136438,0.6536971,-2.6433058,0.8340295
448,angry,female,8,01,01,01,-524.8125,61.905365,-8.467138,12.328195,-2.4834876,-4.35927,6.140189,-10.821754,-3.2388134,-4.525805,-3.8327894,-5.6197433,-3.4497957,1.9439423,-1.9932275,-2.0488799,0.48199904,-1.2691532,-0.37958926,3.027943,-2.2561767,2.5051813,1.6923985,6.002236,3.3994358,4.710914,3.5916827,6.7606916,6.043007,10.059572,7.0843325,9.457758,6.5222273,6.6058893,2.96952,2.6362445,1.1543773,4.4138246,2.8010285,3.1210816
449,angry,female,8,01,01,02,-521.2335,54.45643,-0.0936723,13.978058,-7.650167,-4.5182934,7.5300174,-6.4668746,-4.5496,-6.2672796,-2.4585903,-3.6730213,-2.0853617,0.9245595,-3.3752186,-1.1252458,0.1428171,-0.57442564,-0.752073,1.9694918,-1.0371561,2.2560625,1.2541276,2.434784,0.1817719,1.840403,3.7798781,7.2105675,5.291435,5.8592706,0.8006126,2.531715,4.676247,9.653818,8.365186,6.8989425,2.6803875,3.7995155,1.9046046,4.3188066
450,angry,female,8,01,02,01,-575.35443,53.248596,8.702643,11.945252,-1.799372,-1.6073991,7.775627,-8.682297,-5.601963,-5.2399325,-3.1257489,-3.579266,-2.1344075,-0.32970387,-2.1575508,0.10907476,0.16684934,-0.44363874,-0.84716165,2.9023557,-1.5186564,0.07627845,-2.5278645,-0.41219148,-1.689968,-0.9764968,-0.20967647,3.5942934,4.2003217,6.180325,2.2090724,2.4359338,0.5575857,5.07064,6.314391,8.004286,5.474596,5.627138,1.7123736,3.1922965
451,angry,female,8,01,02,02,-556.99713,51.866848,8.799167,12.224344,-2.429889,-4.6704884,6.7457886,-8.773257,-7.292652,-5.5821524,-5.193032,-5.328079,-3.7488718,-0.43039927,-5.2007966,-0.5968587,-1.2706358,-1.7766343,-1.0387993,1.613662,-3.5667667,-0.6108596,-2.0088727,0.92811656,0.6198714,3.0176146,1.8189502,4.130515,4.0156493,5.5047345,3.0364442,6.8169327,5.0577655,8.355998,4.5491953,5.8012066,3.336776,3.3865511,2.0175624,3.8707807
452,angry,female,8,02,01,01,-431.96335,56.638107,-16.18531,5.708359,-13.894625,-9.9733515,8.707493,-12.36539,-8.341066,-5.034191,-4.2088675,-3.5700023,-4.8888793,-1.8314528,-3.273785,-2.1753762,-1.4614581,-0.14375587,1.9087754,8.746739,7.0588384,9.185446,5.6489816,8.31707,5.502577,7.5214987,4.936738,7.657635,5.1321,6.8290668,2.7438447,4.306341,3.6586792,5.9680815,3.4775774,4.5202656,1.3808063,3.9213302,1.6356375,3.1144023
453,angry,female,8,02,01,02,-343.0859,35.553833,-24.734196,6.447911,-14.919098,-12.452571,6.327601,-8.189363,-6.527419,-4.5160728,-5.200687,-4.6040344,-6.826854,-3.891055,-5.572248,-0.31870186,3.874328,3.6662989,4.61435,10.070913,7.2537127,10.086079,8.506431,7.4871497,2.7127135,3.3288505,1.1624203,6.591943,2.3284578,2.4403489,1.1751848,3.4793396,2.5524833,3.6514287,1.9770081,3.9611657,2.332125,1.4661976,-0.70652544,3.275893
454,angry,female,8,02,02,01,-461.7128,35.2564,-6.3635454,2.0942512,-10.9697895,-8.828054,6.3057127,-14.861666,-5.4898605,-6.787997,-4.3466835,-3.7365038,-4.0271044,-0.75088346,-6.082152,-4.753351,-3.4886768,-1.57659,-2.3289113,5.242302,1.7268478,7.413297,6.7241488,8.5370455,4.62905,6.461424,7.771067,10.540674,8.847355,5.758159,-1.2468297,1.0778377,1.7089369,5.2020755,2.7191453,2.7491972,-0.5422383,0.20453586,1.4213464,3.8276658
455,angry,female,8,02,02,02,-444.14044,41.14571,-9.747922,6.977749,-10.574769,-11.245608,7.904168,-14.934662,-6.6185155,-7.530209,-5.1709294,-4.0823956,-3.6673517,-2.7047932,-4.1251373,-3.07617,-0.45279634,0.3335581,1.8731278,8.08987,4.591084,7.4411817,5.5644417,8.116044,3.7219746,4.582705,3.4808292,4.8357224,4.210073,3.6299753,0.31935483,2.6118717,1.8546959,4.9844103,3.670575,2.0735571,0.6367397,2.8854651,2.1141145,3.1903567
456,fear,female,8,01,01,01,-481.11722,56.175346,-28.536543,7.878218,-1.1271844,-12.429996,-1.560069,-22.191793,-5.120204,-6.36418,-10.570815,-9.332752,-4.68233,-1.2469208,-2.0761797,-1.0269352,-6.782703,3.6146982,5.557301,9.952119,6.1897264,7.9136596,6.4718604,12.419006,7.4980545,7.434894,1.2776104,4.206984,4.606888,5.506493,1.3789109,3.2698328,1.3719285,6.0164566,4.095952,5.929784,2.2293274,2.5455434,0.044011336,3.2243974
457,fear,female,8,01,01,02,-505.2512,68.8486,-19.517946,12.123684,3.4176533,-3.9281933,5.1339054,-16.26863,-4.365696,0.70152116,-5.3647337,-8.349991,0.14629658,2.4671638,0.07129751,0.9219776,-4.310637,4.6551504,6.9380465,12.013895,8.333033,5.205423,2.4821172,6.9265504,3.9981384,7.9044285,8.344158,11.119726,6.6897497,4.3274975,1.128953,5.5867805,5.055404,6.685268,3.6383557,5.2273345,3.0163212,3.5515888,2.342386,3.2765684
458,fear,female,8,01,02,01,-486.61862,63.470596,-20.106075,-1.9728844,1.2016499,-8.761512,-3.6897216,-25.765432,-4.598694,0.4055063,-9.172247,-7.3727813,-5.0186243,0.7049476,-0.31385416,-1.6424693,-6.9094396,3.4281228,3.6584544,6.521686,3.6309597,5.0977883,4.469147,10.582855,7.6915765,8.855007,8.904008,8.273184,4.6892505,5.3293552,1.1661773,4.652153,3.0797029,4.3759127,2.7534862,3.9640381,1.6614089,2.7462485,0.64735276,1.7072904
459,fear,female,8,01,02,02,-529.67346,53.34785,-11.505998,4.9621873,4.1591806,-7.572952,2.403035,-20.068033,-6.1699915,-1.4956108,-12.18986,-5.0397177,-5.394239,1.1651458,-3.5193865,-4.180822,-7.4377594,0.55979955,1.9402453,5.3214755,4.3092136,3.8615606,6.0361557,8.180484,8.595259,9.755119,8.866779,10.318361,4.1464777,4.7851396,-0.14878322,5.070295,2.479706,3.5385277,1.2365551,3.269368,0.94308627,1.1885283,-0.7094097,-0.56034446
460,fear,female,8,02,01,01,-398.65335,26.790722,-26.797493,8.750779,-7.3426766,-10.918438,-0.117918074,-14.60072,-5.6756606,-1.6551929,-5.270712,-3.2108502,-3.4658344,-0.4780885,-3.4313128,0.9177957,4.9616466,17.001076,17.455309,20.314205,12.236967,5.183721,0.077020496,3.8869395,-0.19566856,0.07939013,-2.335584,-0.057922482,-1.6704366,1.9455299,-2.3583772,2.1913192,1.8754426,6.157617,4.804047,4.0919666,4.40451,4.0567636,2.9252315,3.1759422
461,fear,female,8,02,01,02,-407.70926,28.392817,-30.310942,8.347527,-8.180963,-14.640142,0.7478947,-18.976711,-3.4018478,1.9109967,-6.0655713,-4.2879176,-3.3983905,1.0770733,0.18926992,6.4960084,10.879863,21.464025,20.215813,16.998333,8.30979,3.792702,-2.7580943,4.848249,0.05429124,-1.4473928,-3.2046843,-0.33949274,0.9213573,4.01057,0.44223562,7.2956214,3.5257149,5.832355,3.8260508,6.1218314,5.303836,3.2769988,2.0362146,3.8066833
462,fear,female,8,02,02,01,-424.99957,31.047014,-22.43948,-3.194856,-9.90179,-10.546447,-1.799,-18.018536,-11.639329,-3.0346131,-6.9003887,-2.87676,-1.2968316,7.9105816,3.5557272,7.3468027,9.542279,18.893715,17.046083,16.056608,8.323033,1.3713397,-3.2334538,1.6778247,0.9129605,1.8978413,0.49433804,1.2668278,1.0996208,2.2273304,-0.94626087,2.4037185,3.2422354,5.608266,4.388554,5.650995,4.9763813,4.6189623,4.3328347,4.0534353
463,fear,female,8,02,02,02,-402.23938,27.024267,-23.050102,1.8855492,-8.1453,-12.359268,3.127097,-20.90036,-7.731773,-0.14678416,-7.3092117,-2.7049398,-4.313807,4.1525364,-1.340263,2.3166044,5.3841524,16.95687,21.53341,26.849478,17.869526,8.821552,1.2505392,3.6454127,1.7632048,3.288346,-1.5075682,1.0985361,-0.15274084,4.5354867,-2.4767582,-0.47876215,0.09961912,4.9961424,4.9290967,4.340763,4.3637705,6.6719894,4.2472515,2.4121506
464,disgust,female,8,01,01,01,-634.0607,74.88803,9.611633,15.423681,3.3192086,0.9021856,1.4244721,-10.387256,-4.812014,0.07559157,-1.3611314,-5.322144,-1.1421089,0.2640605,-2.3105867,-1.8538196,-3.432945,0.48449802,-1.0087193,-0.090387754,-1.943792,0.26907513,-2.983024,2.6983995,-2.7978547,0.85536945,-0.5095207,3.9770377,5.2434278,4.999454,3.0853167,4.7363687,3.5641775,5.5713043,4.8969936,6.127913,2.9950752,2.5771487,-0.13807349,4.0793777
465,disgust,female,8,01,01,02,-650.7633,83.41547,5.3888392,14.432661,0.6811258,0.5735016,-2.9589367,-10.139342,-5.8210907,0.34642744,-3.3334227,-3.9436693,-2.2543898,0.2219709,-2.8491092,-1.9717797,-3.9032676,0.4441113,-1.6184883,0.75587356,1.3502316,1.1457398,-3.6575928,1.9663353,-1.6456383,1.2248089,-1.2345431,1.9657996,-0.017647846,4.2575355,1.8255695,5.6597953,5.278138,6.613795,2.7493799,3.0891647,2.2982988,3.9794874,4.4055257,6.111022
466,disgust,female,8,01,02,01,-619.8197,70.77838,16.628662,12.034031,4.7783823,-1.1946607,-4.9599085,-14.844583,-7.2561946,0.5135563,-8.096093,-2.678302,-4.962321,-0.14231268,-4.465196,-2.5526345,-4.593564,-1.2954788,-5.135598,0.8132059,-0.83251274,-0.77302915,-2.3734603,-0.14597829,-2.3307447,0.6441024,-1.8964409,2.0335636,0.6005311,4.391939,2.0925457,6.7960815,7.2492647,11.027344,9.477566,7.9642015,5.6006217,5.573218,2.6679459,5.667859
467,disgust,female,8,01,02,02,-644.6066,65.55751,16.078243,13.065405,8.048544,-1.8894414,-0.17428659,-11.812205,-7.2099075,0.18942364,-3.354935,0.3999652,-4.145341,2.9527287,-2.7363594,-1.7037015,-2.1754441,-0.07536997,-3.3820307,-0.62642103,-1.0274568,-0.8867678,-3.9520428,0.56398684,-1.7795004,0.5265827,-0.1191591,-0.9288466,1.0186706,2.4016292,1.9986674,6.74961,6.406872,9.916932,7.7959075,9.424647,5.5882473,6.181171,2.681517,4.7929
468,disgust,female,8,02,01,01,-557.23425,63.08014,3.3754153,13.20699,2.4557514,-3.2245755,-5.597521,-20.97914,-5.4041557,-0.40236393,-4.7467055,1.0376631,-0.91398877,0.6804634,-4.456586,-6.1329865,-2.1729028,1.0224922,-3.3675904,0.09458295,-2.1790152,0.23745652,-2.3843994,-1.1933088,-0.41796476,1.1321542,0.874787,4.828324,1.996132,5.3402267,4.017537,6.5402555,6.1999416,9.399594,5.352444,6.506606,2.128982,6.118399,2.7242959,5.89283
469,disgust,female,8,02,01,02,-610.8161,81.41989,2.173204,16.076477,1.8283045,-9.090113,-9.441471,-9.937835,-3.7762465,-3.75504,-3.7071273,-0.08783374,-4.8002234,-2.1229262,-2.8636367,-6.4980364,-2.920868,-1.9764625,-3.2436683,-0.4255708,-4.292443,2.048907,-2.7502205,0.45898882,-1.9147487,1.9133668,2.637266,4.116567,2.986706,6.5757694,3.766707,6.895824,3.7099679,6.418492,4.648721,5.783935,4.5868397,5.8058977,4.2637053,5.6972885
470,disgust,female,8,02,02,01,-619.93976,65.24558,13.368492,14.568158,5.1509776,-5.102668,-6.1803627,-13.042608,-5.7722497,-6.4566116,-8.926736,2.6875517,-6.5692534,-0.6868583,-3.6976776,-5.420187,-3.845335,1.0153419,-2.6295238,-0.05126271,-2.3020115,-0.5124331,-1.8598254,-1.5825353,-1.5625397,-2.5038917,-1.71419,1.0141121,-1.719506,2.4520001,1.8554007,8.996067,8.054549,10.881208,6.650413,6.1211443,1.7433312,6.032147,3.8455,8.091402
471,disgust,female,8,02,02,02,-587.1721,58.041332,11.272312,13.0203495,2.8459501,-8.117038,-8.62139,-11.497414,-4.4397254,-3.2659793,-7.885038,3.6701438,-7.25299,-3.412677,-4.9828753,-3.9469619,-2.70089,-0.0803353,-2.5554268,-0.28023607,-4.489381,-2.8134258,-2.2526712,-0.73012984,-0.48795035,-0.8049212,-1.1059934,2.48225,3.4346788,6.184006,6.08094,8.408923,7.1724753,10.016117,6.9558883,6.839317,2.7257028,5.387927,3.227987,5.7327566
472,surprise,female,8,01,01,01,-581.7529,58.291992,-0.50775087,11.120662,4.221307,1.523779,0.17393258,-17.153545,-0.2910855,0.75367856,-2.968359,-7.164412,0.45827597,0.9787251,-2.1835744,-1.9145244,-1.1496094,-0.040632367,0.47907403,4.148029,0.2524795,3.4434752,-0.4738317,6.7181587,2.954701,3.8084514,2.0340726,5.459735,4.756198,5.4965887,1.4619663,4.04503,4.22192,6.607417,3.9249666,4.32161,1.156869,2.5067158,1.824724,3.9370644
473,surprise,female,8,01,01,02,-570.8594,60.86125,-3.4240985,8.807954,-1.0296985,-1.4119484,0.21955566,-18.57649,-2.2356815,-4.588662,-5.679742,-9.830051,-2.8122735,1.0842499,-1.7950525,-4.7769194,-1.1216375,-0.4098518,-1.7479,2.7390873,1.224204,3.9238014,0.06988361,4.0350537,1.6777203,2.9219167,2.1365924,4.201573,2.251881,4.5773325,0.8027207,5.459114,4.806975,7.161331,3.0151794,3.797072,0.6583488,2.0603843,1.2901205,5.0976224
474,surprise,female,8,01,02,01,-550.59546,54.46699,0.44586042,6.8973036,2.9430766,-1.3001362,-0.68549675,-17.634512,-2.2010915,-2.8824708,-5.9319525,-7.908975,-5.6135507,2.1951017,-0.93708295,-4.3586035,0.37242922,1.8926036,2.396755,5.9356146,1.7852025,3.8790598,1.1217245,6.3414545,1.8042325,3.3552547,3.9194915,6.1655,4.7018147,5.130255,2.6029851,6.9784513,5.303617,8.004143,2.1425214,3.1609607,1.1308402,3.7809386,2.331637,3.707728
475,surprise,female,8,01,02,02,-596.366,58.485992,7.774583,11.619759,2.0272532,-2.6595047,2.5962117,-14.183524,-4.027848,-3.7516468,-3.7841153,-8.388234,-4.4509273,0.30700156,-1.5449843,-2.8740022,-0.8263119,-1.5160494,-1.4639941,2.0159073,0.5002877,2.4805067,-0.49985293,4.2181854,1.2045466,1.827659,2.1497939,5.3813314,4.453469,7.855577,2.9638817,5.6614456,3.6458201,7.2780423,5.831363,5.701952,1.7884178,1.1924133,0.065776974,3.7020125
476,surprise,female,8,02,01,01,-523.12305,53.414024,-9.860689,8.132888,-1.7552232,-3.1875987,-0.6906196,-19.007385,-3.0098388,0.17302082,-6.7985663,-8.715627,-2.061402,1.2581971,-1.6088048,-0.74195653,0.17586124,3.792514,3.0190685,5.9094963,0.32184613,5.011934,2.1513507,6.065486,2.7538457,4.9675107,2.9808166,4.170449,1.8199788,3.0939069,0.44636616,3.3070757,2.3772504,3.6063418,2.5059218,4.2728415,2.9298315,5.0722075,3.8045287,4.320073
477,surprise,female,8,02,01,02,-520.6772,56.985313,-5.7980433,6.579909,-2.9979172,-3.861667,1.532699,-18.856127,-3.0776927,-1.8524139,-6.0172987,-7.9442663,-3.5945504,2.5481474,-3.6417933,-4.0655723,0.65110135,2.7147508,2.1301808,7.6210527,2.5547593,4.7971377,1.8854753,6.8740244,3.5509913,5.805452,4.156732,4.4546304,3.221763,5.416131,0.33620182,3.2623026,4.3073144,5.5219765,4.6414766,4.641716,1.7117832,3.87613,1.7026708,1.7361094
